NAME,DESCRIPTION,CHECK DATE,AMOUNT
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,07/11/2019,$346.86
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,07/11/2019,$535.01
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts,07/16/2019,"$4,339.53"
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,07/18/2019,$305.27
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,"$3,273.47"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,"$1,979.75"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,"$1,685.81"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,"$2,161.21"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,$678.25
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,$468.49
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,$143.60
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,$152.26
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,$8.73
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,"$2,927.54"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,"$1,270.35"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,$411.43
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,$507.00
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,"$1,212.93"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/18/2019,"$4,339.53"
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,07/23/2019,$559.20
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/23/2019,"$2,212.00"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/23/2019,"$2,690.36"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/23/2019,"$2,568.77"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/23/2019,"$2,465.18"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,07/23/2019,"$1,904.05"
KWIK KAR TUNE & LUBE,Repairs-Vehicles,07/23/2019,$233.47
KWIK KAR TUNE & LUBE,Repairs-Vehicles,07/23/2019,$38.49
KWIK KAR TUNE & LUBE,Repairs-Vehicles,07/30/2019,$43.49
L & M INDUSTRIAL SUPPLY INC,Custodial Supplies,07/09/2019,"$1,603.60"
L & M INDUSTRIAL SUPPLY INC,Custodial Supplies,07/11/2019,"$1,022.35"
L & M INDUSTRIAL SUPPLY INC,Departmental Supplies,07/18/2019,$763.80
L & M INDUSTRIAL SUPPLY INC,Departmental Supplies,07/18/2019,"$1,145.70"
L & M INDUSTRIAL SUPPLY INC,Departmental Supplies,07/18/2019,"$4,126.55"
L & M INDUSTRIAL SUPPLY INC,Custodial Supplies,07/23/2019,"$1,316.00"
LABATT FOOD SERVICE,Food & Related Supplies,07/09/2019,$677.26
LABATT FOOD SERVICE,Food & Related Supplies,07/09/2019,$723.58
LABATT FOOD SERVICE,Food & Related Supplies,07/09/2019,$163.59
LABATT FOOD SERVICE,Food & Related Supplies,07/09/2019,$436.74
LABATT FOOD SERVICE,Food & Related Supplies,07/18/2019,$207.85
LABATT FOOD SERVICE,Food & Related Supplies,07/18/2019,$577.89
LABATT FOOD SERVICE,Food & Related Supplies,07/18/2019,"$1,114.92"
LAERDAL MEDICAL CORPORATION,"Books, Booklets & Tapes",07/30/2019,$164.42
LAKE WASHINGTON INSTITUTE OF T,Seminar/Registration Fees,07/09/2019,$84.00
LAKESHORE LEARNING MATERIALS,Classroom Supplies,07/11/2019,"$6,681.32"
LAKEWOOD BIOCHEMICAL CO INC,Classroom Supplies,07/09/2019,$111.50
LAKEWOOD BIOCHEMICAL CO INC,Classroom Supplies,07/09/2019,$37.30
LAKEWOOD BIOCHEMICAL CO INC,Classroom Supplies,07/11/2019,$109.00
LAKEWOOD BIOCHEMICAL CO INC,Classroom Supplies,07/30/2019,$749.10
LANCASTER ISD,Instructional Service Contracts,07/30/2019,"$1,000.00"
LANDMARK EQUIPMENT INC,Departmental Supplies,07/23/2019,"$1,237.56"
LAS COLINAS MUSIC INC,Repairs-Classroom Equipment,07/16/2019,$659.00
LATIN FEVER,Other Contracted Svces/Labor,07/30/2019,$250.00
"LAWLESS-SMITH, LEAH",Non-Insured Expenses,07/12/2019,"$1,200.00"
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/03/2019,$226.80
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/03/2019,$72.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/03/2019,$610.06
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/03/2019,"$1,040.98"
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/03/2019,"$1,530.30"
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/09/2019,$84.48
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/09/2019,$40.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/11/2019,$78.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/18/2019,$78.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/18/2019,$650.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Forms,07/23/2019,$74.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/25/2019,$674.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,07/30/2019,$60.00
LEGACY PREPARTORY CHARTER ACAD,Instructional Service Contracts,07/23/2019,"$2,000.00"
LEMCO CONSTRUCTION MATERIALS L,Construction Management,07/11/2019,$512.79
LEMCO CONSTRUCTION MATERIALS L,Consultant,07/16/2019,"$4,012.79"
LEMCO CONSTRUCTION MATERIALS L,Consultant,07/16/2019,"$3,765.33"
LEMCO CONSTRUCTION MATERIALS L,Renovation Construct (Obsolete,07/30/2019,"$5,546.92"
LEMCO CONSTRUCTION MATERIALS L,Renovation Construct (Obsolete,07/30/2019,"$2,048.13"
LIFE INSURANCE CO OF SOUTHWEST,Payroll Deductions,07/30/2019,"$4,737.70"
LIFE INSURANCE CO OF SOUTHWEST,Payroll Deductions,07/30/2019,"$7,341.53"
LIFE SCHOOL OF DALLAS,Instructional Service Contracts,07/23/2019,"$2,000.00"
"LIMBS & THINGS, INC",Minor Equipment,07/11/2019,"$4,057.43"
LINCOLN INVESTMENT PLANNING IN,Payroll Deductions,07/30/2019,"$5,958.00"
LINCOLN INVESTMENT PLANNING IN,Payroll Deductions,07/30/2019,"$65,126.99"
LINCOLN INVESTMENT PLANNING IN,Payroll Deductions,07/30/2019,"$107,217.63"
LINCOLN NATIONAL LIFE INS CO,Payroll Deductions,07/30/2019,"$1,450.00"
LINCOLN NATIONAL LIFE INS CO,Payroll Deductions,07/30/2019,"$37,776.00"
LINCOLN NATIONAL LIFE INS CO,Payroll Deductions,07/30/2019,"$172,970.67"
LINK AMERICA LLC,Non-Inv Equipment,07/03/2019,$300.00
LINK AMERICA LLC,Non-Inv Equipment,07/03/2019,$285.00
LINK AMERICA LLC,Departmental Supplies,07/09/2019,$920.00
LINK AMERICA LLC,Departmental Supplies,07/12/2019,$380.00
LINK AMERICA LLC,Departmental Supplies,07/30/2019,$285.00
LINK AMERICA LLC,Departmental Supplies,07/30/2019,"$159,887.00"
LIQUID ENVIRONMENTAL SOLUTIONS,Other Contracted Svces/Labor,07/03/2019,$245.00
LIQUID ENVIRONMENTAL SOLUTIONS,Other Contracted Svces/Labor,07/03/2019,$193.75
LIQUID ENVIRONMENTAL SOLUTIONS,Service Contracts,07/11/2019,$150.00
LITERACY TEXAS,Seminar/Registration Fees,07/30/2019,$400.00
LONE STAR COACHES INC,Field Trips,07/25/2019,"$1,436.00"
LONE STAR FOUNTAINS INC,Repairs-Grounds,07/16/2019,$228.00
LONE STAR WATERPROOFING CO INC,Repairs-Buildings,07/23/2019,"$12,976.00"
"LONG RANGE SYSTEMS, LLC",Non-Inv Equipment,07/03/2019,$317.95
LONGHORN INC,Maintenance Supplies,07/03/2019,$81.64
LONGHORN INC,Maintenance Supplies,07/03/2019,$45.32
LONGHORN INC,Maintenance Supplies,07/03/2019,$68.15
LONGHORN INC,Maintenance Supplies,07/09/2019,$217.98
LONGHORN INC,Maintenance Supplies,07/09/2019,$131.83
LONGHORN INC,Maintenance Supplies,07/09/2019,$338.41
LONGHORN INC,Maintenance Supplies,07/09/2019,$117.87
LONGHORN INC,Maintenance Supplies,07/09/2019,$126.05
LONGHORN INC,Non-Inv Equipment,07/11/2019,$554.38
LONGHORN INC,Non-Inv Equipment,07/11/2019,$54.03
LONGHORN INC,Non-Inv Equipment,07/11/2019,$40.14
LONGHORN INC,Non-Inv Equipment,07/11/2019,$100.45
LONGHORN INC,Non-Inv Equipment,07/11/2019,$274.78
LONGHORN INC,Maintenance Supplies,07/12/2019,$76.05
LONGHORN INC,Maintenance Supplies,07/23/2019,$245.60
LONGHORN INC,Maintenance Supplies,07/23/2019,($26.40)
LONGHORN INC,Maintenance Supplies,07/23/2019,$75.00
LONGHORN INC,Maintenance Supplies,07/23/2019,$771.40
LONGHORN INC,Maintenance Supplies,07/23/2019,$114.16
LONGHORN INC,Plumbing Supplies,07/23/2019,$144.00
LONGHORN INC,Maintenance Supplies,07/25/2019,$728.04
LONGHORN INC,Maintenance Supplies,07/25/2019,$111.14
LONGHORN INC,Maintenance Supplies,07/25/2019,$188.48
LONGHORN INC,Maintenance Supplies,07/30/2019,$33.53
LONGHORN INC,Maintenance Supplies,07/30/2019,$136.78
LONGHORN INC,Maintenance Supplies,07/30/2019,$442.49
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$28.50
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$52.40
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$781.60
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$297.87
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,($142.50)
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,"$1,281.55"
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,"$1,006.20"
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$114.45
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$52.46
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$26.69
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$47.49
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$29.52
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$146.83
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$190.81
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$308.34
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$363.91
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,"$1,783.21"
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$171.00
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,"$1,731.10"
LOWE'S HOME CENTERS INC,Classroom Supplies,07/09/2019,$170.40
LOWE'S HOME CENTERS INC,Maintenance Supplies,07/11/2019,$17.78
LOWE'S HOME CENTERS INC,Classroom Supplies,07/16/2019,$23.64
LOWE'S HOME CENTERS INC,Classroom Supplies,07/25/2019,$141.19
LOWE'S HOME CENTERS INC,Classroom Supplies,07/25/2019,$73.85
LOWE'S HOME CENTERS INC,Classroom Supplies,07/25/2019,$62.88
LOWE'S HOME CENTERS INC,Classroom Supplies,07/25/2019,$9.08
M&H SUPPLY & EQUIPMENT,Classroom Supplies,07/03/2019,"$2,994.87"
MAGNA PUBLICATIONS INC,Periodicals & Newspapers,07/16/2019,$699.00
MAGNA PUBLICATIONS INC,Prepaid Expenditures,07/25/2019,$899.00
MAGNOLIA FISHERIES INC,Other Contracted Svces/Labor,07/09/2019,"$2,015.00"
MAGNOLIA FISHERIES INC,Other Contracted Svces/Labor,07/23/2019,"$1,950.00"
MANUFACTURING SKILL STANDARDS,Tests & Testing Services,07/03/2019,$180.00
MANUFACTURING SKILL STANDARDS,Tests & Testing Services,07/03/2019,$830.00
MARK'S PLUMBING PARTS,Plumbing Supplies,07/03/2019,$285.60
MARK'S PLUMBING PARTS,Plumbing Supplies,07/03/2019,$276.29
MARK'S PLUMBING PARTS,Plumbing Supplies,07/03/2019,$48.06
MARK'S PLUMBING PARTS,Plumbing Supplies,07/03/2019,$38.45
MARK'S PLUMBING PARTS,Plumbing Supplies,07/03/2019,$158.03
MARK'S PLUMBING PARTS,Plumbing Supplies,07/03/2019,$303.40
MARK'S PLUMBING PARTS,Plumbing Supplies,07/09/2019,$273.32
MARK'S PLUMBING PARTS,Non-Inv Building Improvements,07/16/2019,"$1,445.39"
MARK'S PLUMBING PARTS,Plumbing Supplies,07/18/2019,"$2,403.44"
MARK'S PLUMBING PARTS,Plumbing Supplies,07/18/2019,$89.76
MARK'S PLUMBING PARTS,Plumbing Supplies,07/18/2019,$238.73
MARK'S PLUMBING PARTS,Plumbing Supplies,07/23/2019,$75.73
MARK'S PLUMBING PARTS,Plumbing Supplies,07/25/2019,$198.62
MARKETINGFX,Advertising,07/23/2019,$348.00
MART INC,Repairs-Buildings,07/11/2019,"$6,000.00"
MART INC,Repairs-Buildings,07/11/2019,"$29,799.60"
MART INC,Repairs-Buildings,07/11/2019,"$11,134.00"
MART INC,Repairs-Buildings,07/16/2019,"$51,000.00"
MART INC,Repairs-Buildings,07/25/2019,"$4,675.00"
MART INC,Repairs-Buildings,07/25/2019,"$3,750.00"
MART INC,Repairs-Buildings,07/25/2019,"$2,650.00"
MART INC,Repairs-Physical Plant Equipment,07/25/2019,"$2,595.00"
MART INC,Repairs-Buildings,07/30/2019,"$2,760.00"
MART INC,Repairs-Buildings,07/30/2019,"$1,200.00"
MARTIN EAGLE OIL COMPANY,Vehicle Operating Expense,07/03/2019,"$1,165.06"
MARTIN EAGLE OIL COMPANY,Vehicle Operating Expense,07/09/2019,$307.11
MARTIN EAGLE OIL COMPANY,Gas-Fuel Supplies,07/11/2019,"$3,259.64"
MARTIN EAGLE OIL COMPANY,Gas-Fuel Supplies,07/11/2019,$217.82
MARTIN EAGLE OIL COMPANY,Vehicle Operating Expense,07/18/2019,"$1,576.74"
MARTIN EAGLE OIL COMPANY,Vehicle Operating Expense,07/18/2019,"$1,247.47"
MARTIN EAGLE OIL COMPANY,Gas-Fuel Supplies,07/23/2019,"$1,579.81"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/03/2019,"$7,474.20"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/03/2019,$457.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/03/2019,$481.25
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/03/2019,$726.75
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/03/2019,$481.25
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/03/2019,$312.50
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/03/2019,$726.75
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/09/2019,"$12,750.00"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/09/2019,"$9,660.00"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/09/2019,"$1,075.50"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/09/2019,"$1,783.97"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/09/2019,"$1,710.00"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/09/2019,"$3,140.00"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/09/2019,$630.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/09/2019,$749.82
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/11/2019,"$3,719.52"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/11/2019,"$1,142.50"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/11/2019,$280.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/11/2019,$195.00
MASTERCRAFT PRINTED PRODUCTS &,Clearing,07/12/2019,$322.50
MASTERCRAFT PRINTED PRODUCTS &,Clearing,07/12/2019,$472.50
MASTERCRAFT PRINTED PRODUCTS &,Clearing,07/12/2019,$247.50
MASTERCRAFT PRINTED PRODUCTS &,Clearing,07/12/2019,"$3,099.95"
MASTERCRAFT PRINTED PRODUCTS &,Clearing,07/12/2019,$860.50
MASTERCRAFT PRINTED PRODUCTS &,Clearing,07/12/2019,"$1,505.00"
MASTERCRAFT PRINTED PRODUCTS &,Clearing,07/12/2019,$345.60
MASTERCRAFT PRINTED PRODUCTS &,Clearing,07/12/2019,"$1,485.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,$300.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,"$3,210.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,$160.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,$450.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,$247.50
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,$300.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,$300.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,$262.50
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/16/2019,$909.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/18/2019,$525.60
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/18/2019,$225.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/18/2019,$220.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/18/2019,$310.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/18/2019,$190.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/18/2019,$525.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/18/2019,"$7,200.00"
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,"$1,163.00"
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$425.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$337.50
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$165.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$947.60
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$104.30
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$206.25
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,"$1,020.00"
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$65.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$187.50
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$397.50
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$225.00
MASTERCRAFT PRINTED PRODUCTS &,Departmental Supplies,07/23/2019,$367.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/25/2019,$128.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/25/2019,$320.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/25/2019,$99.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/25/2019,$665.50
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,07/25/2019,"$3,590.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/30/2019,"$1,215.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/30/2019,$649.92
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/30/2019,$63.75
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/30/2019,"$1,817.50"
MASTERCRAFT PRINTED PRODUCTS &,Awards,07/30/2019,$250.00
MATCO TOOLS,Classroom Supplies,07/25/2019,$16.04
MATHEMATICAL ASSOCIATION OF AM,Seminar/Registration Fees,07/09/2019,$629.00
MATHEMATICAL ASSOCIATION OF AM,Seminar/Registration Fees,07/23/2019,$629.00
MATHEMATICAL ASSOCIATION OF AM,Seminar/Registration Fees,07/23/2019,$597.00
MATHESON TRI-GAS INC,Classroom Supplies,07/11/2019,$500.00
MATHESON TRI-GAS INC,Classroom Supplies,07/12/2019,$22.32
MATHESON TRI-GAS INC,Classroom Supplies,07/23/2019,$21.60
MAVICH LLC,Classroom Supplies,07/30/2019,$257.26
MAVICH LLC,Classroom Supplies,07/30/2019,$582.28
MBNQA FOUNDATION,Memberships,07/30/2019,"$5,000.00"
MCCLELLAND GUN SHOP,Repairs-Classroom Equipment,07/12/2019,$137.56
MCGEE ELECTRICAL SERVICES INC,Other Contracted Svces/Labor,07/11/2019,"$11,700.00"
MCKESSON MEDICAL-SURGICAL GOVE,Office Supplies,07/03/2019,$329.72
MCKESSON MEDICAL-SURGICAL GOVE,Office Supplies,07/03/2019,$2.80
MCKESSON MEDICAL-SURGICAL GOVE,Office Supplies,07/03/2019,$192.40
MCKESSON MEDICAL-SURGICAL GOVE,Equip.-Instructional,07/09/2019,"$14,530.00"
MCKESSON MEDICAL-SURGICAL GOVE,Classroom Supplies,07/16/2019,$66.07
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/18/2019,$6.71
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/18/2019,$611.97
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/18/2019,($7.00)
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/18/2019,"$1,800.15"
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/18/2019,$51.04
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/18/2019,($51.04)
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/18/2019,$243.99
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/18/2019,$230.55
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/23/2019,$398.89
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/23/2019,$338.88
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/23/2019,$219.88
MCKESSON MEDICAL-SURGICAL GOVE,Classroom Supplies,07/25/2019,$137.06
MCKESSON MEDICAL-SURGICAL GOVE,Classroom Supplies,07/25/2019,"$1,138.92"
MCKESSON MEDICAL-SURGICAL GOVE,Classroom Supplies,07/25/2019,"$1,051.46"
MCKESSON MEDICAL-SURGICAL GOVE,Departmental Supplies,07/25/2019,$248.28
MCKESSON MEDICAL-SURGICAL GOVE,Service Contracts,07/30/2019,"$1,521.84"
MCKESSON MEDICAL-SURGICAL GOVE,Service Contracts,07/30/2019,$750.31
MCLEMORE BUILDING MAINTENANCE,Service Contracts-Custodial,07/03/2019,$165.00
MCLEMORE BUILDING MAINTENANCE,Service Contracts,07/18/2019,"$3,082.00"
MCLEMORE BUILDING MAINTENANCE,Service Contracts,07/18/2019,"$4,833.00"
MCLEMORE BUILDING MAINTENANCE,Service Contracts,07/18/2019,"$117,952.00"
MCLEMORE BUILDING MAINTENANCE,Service Contracts,07/18/2019,"$5,699.00"
MCLEMORE BUILDING MAINTENANCE,Service Contracts-Custodial,07/23/2019,"$65,755.00"
MCLEMORE BUILDING MAINTENANCE,Service Contracts-Custodial,07/23/2019,$64.70
MCLEMORE BUILDING MAINTENANCE,Service Contracts-Custodial,07/23/2019,$143.00
MCLENNAN COMMUNITY COLLEGE,Grants Pass-Thru Funds,07/23/2019,"$75,432.16"
MCSHAN FLORIST INC,Miscellaneous,07/25/2019,$65.00
MCSHAN FLORIST INC,Miscellaneous,07/25/2019,$70.00
MCSHAN FLORIST INC,Miscellaneous,07/25/2019,$69.86
MCWILLIAMS GOV'L AFFAIRS CONSU,Other Contracted Svces/Labor,07/11/2019,"$2,500.00"
MEDIA TEMPLE INC,"Copyrights, Royalties & Licens",07/23/2019,$18.00
MESQUITE INDEPENDENT SCHOOL DI,Instructional Service Contracts,07/03/2019,"$4,000.00"
MESQUITE INDEPENDENT SCHOOL DI,Instructional Service Contracts,07/23/2019,"$15,000.00"
METLIFE SECURITIES INC,Payroll Deductions,07/30/2019,"$6,971.66"
METLIFE SECURITIES INC,Payroll Deductions,07/30/2019,"$7,820.14"
METLIFE SECURITIES INC,Payroll Deductions,07/30/2019,"$133,045.15"
METROCREST CHAMBER OF COMMERCE,Miscellaneous,07/23/2019,$140.00
METROCREST SERVICES,Prepaid Expenditures,07/23/2019,$250.00
METROPLEX WELDING SUPPLY,Classroom Supplies,07/11/2019,$306.21
METROPLEX WELDING SUPPLY,Maintenance Supplies,07/25/2019,$644.20
METROPLEX WELDING SUPPLY,Repairs-Classroom Equipment,07/30/2019,($7.50)
METROPLEX WELDING SUPPLY,Repairs-Classroom Equipment,07/30/2019,$431.14
MG TRUST COMPANY,Payroll Deductions,07/30/2019,"$1,250.00"
MG TRUST COMPANY,Payroll Deductions,07/30/2019,"$5,393.85"
MG TRUST COMPANY,Payroll Deductions,07/30/2019,"$4,434.00"
MG TRUST COMPANY,Payroll Deductions,07/30/2019,"$22,146.66"
MICHELLE A. SARILES,Stale-dated Vendor Checks,07/30/2019,$100.00
MICRO CENTER SALES CORPORATION,Departmental Supplies,07/23/2019,$20.97
MIDWAY PRESS LTD,Printing-Schedules/Newspaper,07/09/2019,$934.16
MIDWAY PRESS LTD,Printing-Other,07/16/2019,"$1,503.11"
MIDWEST BIOSERVICE COMPANY LLC,Repairs-Classroom Equipment,07/11/2019,$563.00
MIDWEST DENTAL AND EQUIPMENT S,Classroom Supplies,07/11/2019,$105.00
MIDWEST DENTAL AND EQUIPMENT S,Classroom Supplies,07/11/2019,"$1,382.42"
MIDWEST DENTAL AND EQUIPMENT S,Classroom Supplies,07/11/2019,$14.50
MIDWEST DENTAL AND EQUIPMENT S,Classroom Supplies,07/11/2019,$664.52
MILLS C RODGERS II,Guest Lecturer/Performer,07/12/2019,"$1,500.00"
MISSION LINEN SUPPLY,Rental/Lease-Other,07/03/2019,$18.60
MISSION LINEN SUPPLY,Rental/Lease-Other,07/03/2019,$18.60
MISSION LINEN SUPPLY,Rental/Lease-Other,07/03/2019,$18.60
MISSION LINEN SUPPLY,Rental/Lease-Other,07/03/2019,$18.60
MISSION LINEN SUPPLY,Rental/Lease-Other,07/11/2019,$20.00
MISSION LINEN SUPPLY,Rental/Lease-Other,07/18/2019,$18.60
MISSION LINEN SUPPLY,Rental/Lease-Other,07/25/2019,$20.00
MISTER SWEEPER LP,Other Contracted Svces/Labor,07/09/2019,$667.52
MISTER SWEEPER LP,Other Contracted Svces/Labor,07/23/2019,$62.58
MISTER SWEEPER LP,Other Contracted Svces/Labor,07/23/2019,$41.72
MISTER SWEEPER LP,Other Contracted Svces/Labor,07/23/2019,$584.08
MISTER SWEEPER LP,Service Contracts,07/23/2019,$83.44
MNK INFOTECH INC,Instructional Service Contracts,07/03/2019,"$1,280.00"
MNK INFOTECH INC,Instructional Service Contracts,07/03/2019,$780.00
