NAME,DESCRIPTION,CHECK DATE,AMOUNT
ING/AETNA LIFE INSURANCE AND A,Payroll Deductions,05/30/2019,"$13,133.94"
INNOVATION HVAC SERVICES LLC,Repairs-Physical Plant Equipment,05/07/2019,"$1,510.00"
INNOVATION HVAC SERVICES LLC,Repairs-Other,05/14/2019,"$1,275.00"
INSPIRING BODY OF CHRIST CHURC,Rental/Lease-Other,05/07/2019,"$15,000.00"
INSPIRING BODY OF CHRIST CHURC,Commencement Exercises,05/16/2019,"$1,000.00"
INSTITUTE FOR LAW ENFORCEMENT,Seminar/Registration Fees,05/02/2019,"$1,550.00"
INTELLIGENT INTERIORS INC,Non-Inv Furniture,05/23/2019,"$8,750.88"
INTERLINGUA USA,Promotional Activities,05/02/2019,$214.28
IRVING HISPANIC CHAMBER OF COM,Miscellaneous,05/14/2019,$150.00
ISACA-NORTH TEXAS,Seminar/Registration Fees,05/21/2019,"$1,350.00"
ISACA-NORTH TEXAS,Seminar/Registration Fees,05/21/2019,$194.70
ISTE,Seminar/Registration Fees,05/02/2019,$595.00
IT SOLUTIONS & TRAINING SERVIC,Instructional Service Contracts,05/07/2019,$816.00
IT SOLUTIONS & TRAINING SERVIC,Instructional Service Contracts,05/07/2019,$816.00
IT SOLUTIONS & TRAINING SERVIC,Instructional Service Contracts,05/07/2019,$408.00
IT SOLUTIONS & TRAINING SERVIC,Instructional Service Contracts,05/07/2019,"$1,728.00"
IT SOLUTIONS & TRAINING SERVIC,Instructional Service Contracts,05/07/2019,"$1,620.00"
IT SOLUTIONS & TRAINING SERVIC,Instructional Service Contracts,05/07/2019,"$1,440.00"
IT SOLUTIONS & TRAINING SERVIC,Instructional Service Contracts,05/07/2019,$900.00
IT SOLUTIONS & TRAINING SERVIC,Instructional Service Contracts,05/07/2019,$720.00
IWCF,Seminar/Registration Fees,05/21/2019,$375.00
J J KELLER & ASSOCIATES INC,Periodicals & Newspapers,05/23/2019,$108.70
J W PEPPER & SON INC,Classroom Supplies,05/16/2019,$329.99
J&J FOUNDATION COMPANY LLC,Repairs-Grounds,05/21/2019,"$4,768.00"
JAMES N. TOMPKINS,Other Contracted Svces/Labor,05/21/2019,$100.00
JAMILET ALMARAS,Athletic Officials,05/23/2019,$25.00
JAPAN-AMERICA SOCIETY DALLAS/F,Guest Lecturer/Performer,05/07/2019,$160.00
JEFFERS HANDBELL SUPPLY INC,Classroom Supplies,05/16/2019,$133.54
JERRY GOOLSBY,Athletic Officials,05/23/2019,$140.00
JERRY GOOLSBY,Athletic Officials,05/23/2019,$270.00
JESSICA TREVIZO,Guest Lecturer/Performer,05/02/2019,$200.00
JIM'S TROPHY SHOP,Departmental Supplies,05/07/2019,$13.00
JIM'S TROPHY SHOP,Departmental Supplies,05/07/2019,$13.00
JIM'S TROPHY SHOP,Office Supplies,05/16/2019,$19.50
JIM'S TROPHY SHOP,Office Supplies,05/16/2019,$13.00
JIM'S TROPHY SHOP,Office Supplies,05/16/2019,$27.40
JIM'S TROPHY SHOP,Office Supplies,05/23/2019,$49.95
JIM'S TROPHY SHOP,Office Supplies,05/23/2019,$26.00
JM CONSTRUCTION SOLUTIONS,Repairs-Buildings,05/30/2019,"$33,899.14"
JOE FLY CO,HVAC Supplies,05/21/2019,"$2,281.08"
JOE FLY CO,HVAC Supplies,05/21/2019,$82.08
JOHN R. BUCKINGHAM,Other Contracted Svces/Labor,05/09/2019,$200.00
JOHNSON CONTROLS INC,Other Contracted Svces/Labor,05/21/2019,$500.00
JOHNSON CONTROLS INC,Repairs-Buildings,05/30/2019,"$19,550.00"
JOHNSTONE SUPPLY,Minor Equipment,05/14/2019,"$1,563.62"
JOHNSTONE SUPPLY,Minor Equipment,05/14/2019,$345.00
JOHNSTONE SUPPLY,HVAC Supplies,05/16/2019,$16.10
JOHNSTONE SUPPLY,Classroom Supplies,05/30/2019,$65.96
JONATHAN D. HILL,Other Contracted Svces/Labor,05/21/2019,$500.00
JONATHAN J. ARREDONDO,Other Contracted Svces/Labor,05/09/2019,$200.00
JONES & BARTLETT LEARNING LLC,Clearing,05/07/2019,$230.45
JONES & BARTLETT LEARNING LLC,Clearing,05/14/2019,$398.05
JONES & BARTLETT LEARNING LLC,Clearing,05/16/2019,$209.50
JONES ALLEN & FUQUAY LLP,Legal Fees,05/23/2019,$692.40
JORGE VILLADIEGO,Athletic Officials,05/14/2019,$140.00
JOSETTE A. MANZANO,Athletic Officials,05/02/2019,$15.00
JOYCE K. HOLT,Guest Lecturer/Performer,05/16/2019,$150.00
JRC-CVT,Memberships,05/07/2019,"$1,250.00"
JRC-CVT,Memberships,05/23/2019,"$1,401.67"
"JUAN M. PENA, JR.",Guest Lecturer/Performer,05/14/2019,$499.00
JUSTIN MATTHEWS,Guest Lecturer/Performer,05/21/2019,$225.00
KARL QUEBE,Athletic Officials,05/30/2019,$140.00
KCORB CONSULTING & CONSTRUCTIO,Construction Management,05/30/2019,"$10,000.00"
KE INDUSTRIAL LLC,Telecom/Data Installation,05/09/2019,$232.07
KELLY E. MCCAIN,Guest Lecturer/Performer,05/14/2019,$500.00
KEMPER INVESTORS LIFE,Payroll Deductions,05/30/2019,"$5,389.00"
KEMPER INVESTORS LIFE,Payroll Deductions,05/30/2019,"$7,963.62"
KEVIN BAZE,Athletic Officials,05/14/2019,$140.00
KEVIN M. LEWIS,Guest Lecturer/Performer,05/21/2019,$968.40
KEVIN W. WASHINGTON,Other Contracted Svces/Labor,05/09/2019,$200.00
KEY SECURITY SYSTEMS INC,Miscellaneous Fees,05/16/2019,$124.50
KEY SECURITY SYSTEMS INC,Miscellaneous Fees,05/30/2019,$121.50
KEY SECURITY SYSTEMS INC,Miscellaneous Fees,05/30/2019,$121.50
KEY SECURITY SYSTEMS INC,Miscellaneous Fees,05/30/2019,$121.50
KEY SECURITY SYSTEMS INC,Miscellaneous Fees,05/30/2019,$119.50
KEY SECURITY SYSTEMS INC,Miscellaneous Fees,05/30/2019,$124.50
KIMBERLY LATRICE WILLINGHAM,Athletic Officials,05/23/2019,$25.00
KIMLEY-HORN AND ASSOCIATES INC,Architects & Engineers,05/07/2019,"$5,904.00"
KIMLEY-HORN AND ASSOCIATES INC,Architects & Engineers,05/21/2019,"$8,068.80"
KIMLEY-HORN AND ASSOCIATES INC,Architects & Engineers,05/30/2019,"$2,419.20"
KIMLEY-HORN AND ASSOCIATES INC,Architects & Engineers,05/30/2019,"$5,904.00"
KNORR SYSTEMS INC,Maintenance Supplies,05/09/2019,"$1,064.89"
KNOWBILITY,Other Contracted Svces/Labor,05/21/2019,"$24,640.00"
KNOWBILITY,Other Contracted Svces/Labor,05/21/2019,$249.00
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/02/2019,"$2,505.20"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/07/2019,"$5,533.69"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/09/2019,"$1,690.86"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/09/2019,$421.41
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,$274.56
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$3,018.94"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,$301.95
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,$9.42
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$3,362.56"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$9,309.16"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$9,309.16"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$3,545.58"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$4,339.53"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$4,339.53"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$4,339.53"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/14/2019,"$4,339.53"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/16/2019,"$7,276.20"
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,05/16/2019,"$1,148.59"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/16/2019,"$1,965.32"
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,05/16/2019,"$1,177.67"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/21/2019,"$3,392.97"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/21/2019,$352.33
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/21/2019,"$2,458.05"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/21/2019,"$1,029.03"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/21/2019,"$1,116.50"
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/21/2019,$377.79
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/21/2019,$312.61
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,05/23/2019,"$1,249.68"
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,05/23/2019,"$1,006.28"
KONICA MINOLTA BUSINESS SOLUTI,Service Contracts-Copiers,05/30/2019,$299.78
KONICA MINOLTA BUSINESS SOLUTI,Copying-Departmental,05/30/2019,"$3,442.73"
KONICA MINOLTA PREMIER FINANCE,Rental/Lease-Furn. & Equip.,05/07/2019,"$30,336.77"
KONICA MINOLTA PREMIER FINANCE,Rental/Lease-Furn. & Equip.,05/07/2019,"$2,384.61"
KONICA MINOLTA PREMIER FINANCE,Software-Capt-Operating,05/30/2019,"$12,412.29"
KRISTOPHER K. KELLEY,Athletic Officials,05/02/2019,$140.00
KRISTOPHER K. KELLEY,Athletic Officials,05/02/2019,$140.00
KRISTOPHER K. KELLEY,Athletic Officials,05/21/2019,$140.00
KVIL-FM,Advertising,05/14/2019,"$5,108.50"
KWIKBOOST,Repairs-Buildings,05/23/2019,$324.00
L & M INDUSTRIAL SUPPLY INC,Custodial Supplies,05/23/2019,$695.60
LA MERIDIANA ASSOCIAZIONE CULT,Clearing,05/14/2019,"$25,870.73"
LABATT FOOD SERVICE,Food & Related Supplies,05/07/2019,"$1,045.57"
LABATT FOOD SERVICE,Food & Related Supplies,05/16/2019,$774.40
LABATT FOOD SERVICE,Food & Related Supplies,05/21/2019,$665.32
LABATT FOOD SERVICE,Food & Related Supplies,05/21/2019,$572.05
LABATT FOOD SERVICE,Food & Related Supplies,05/21/2019,$814.51
LAKESHORE LEARNING MATERIALS,Classroom Supplies,05/02/2019,$35.47
LANCE BARNES,Athletic Officials,05/02/2019,$140.00
LANCE BARNES,Athletic Officials,05/14/2019,$140.00
LANCE BARNES,Athletic Officials,05/14/2019,$140.00
LANCE BARNES,Athletic Officials,05/21/2019,$240.00
LARRY D. SNYDER,Athletic Officials,05/02/2019,$140.00
LATIN FEVER,Clubs,05/23/2019,$300.00
LATPRO INC,Advertising,05/23/2019,"$7,000.00"
LAUREN PUBLICATIONS DBA DALLAS,Advertising,05/07/2019,"$1,185.00"
LAUREN PUBLICATIONS DBA DALLAS,Advertising,05/21/2019,$790.00
LAUREN PUBLICATIONS DBA DALLAS,Advertising,05/30/2019,"$2,175.00"
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/07/2019,$36.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/07/2019,$580.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/07/2019,$57.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/09/2019,$613.59
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/14/2019,$204.50
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/14/2019,$130.25
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/14/2019,$42.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/14/2019,$450.14
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/14/2019,$665.78
LAWTON REPROGRAPHIC CENTERS IN,Printing-Forms,05/21/2019,$111.00
LAWTON REPROGRAPHIC CENTERS IN,Printing-Forms,05/21/2019,$129.98
LAWTON REPROGRAPHIC CENTERS IN,Printing-Other,05/30/2019,$52.00
LEADERSHIP SOUTHWEST INC,Miscellaneous Fees,05/21/2019,$300.00
LEADERSHIP SOUTHWEST INC,Official Functions,05/30/2019,"$1,500.00"
LEMCO CONSTRUCTION MATERIALS L,Consultant,05/07/2019,"$4,012.79"
LEMCO CONSTRUCTION MATERIALS L,Renovation Construct (Obsolete,05/14/2019,"$1,544.46"
LEMCO CONSTRUCTION MATERIALS L,Renovation Construct (Obsolete,05/14/2019,"$3,063.00"
LEMCO CONSTRUCTION MATERIALS L,Renovation Construct (Obsolete,05/14/2019,"$2,948.79"
LESLIE'S SWIMMING POOL SUPPLIE,Fertilizers & Chemicals,05/30/2019,$175.92
"LEXISNEXIS, A DIV OF REED ELSE",Minor Software,05/21/2019,"$1,716.00"
LIFE INSURANCE CO OF SOUTHWEST,Payroll Deductions,05/30/2019,"$4,737.70"
LIFE INSURANCE CO OF SOUTHWEST,Payroll Deductions,05/30/2019,"$6,577.03"
LINCOLN INVESTMENT PLANNING IN,Payroll Deductions,05/30/2019,"$5,958.00"
LINCOLN INVESTMENT PLANNING IN,Payroll Deductions,05/30/2019,"$67,418.99"
LINCOLN INVESTMENT PLANNING IN,Payroll Deductions,05/30/2019,"$108,425.66"
LINCOLN NATIONAL LIFE INS CO,Payroll Deductions,05/30/2019,"$1,450.00"
LINCOLN NATIONAL LIFE INS CO,Payroll Deductions,05/30/2019,"$44,115.18"
LINCOLN NATIONAL LIFE INS CO,Payroll Deductions,05/30/2019,"$161,225.58"
LINK AMERICA LLC,Departmental Supplies,05/14/2019,"$1,265.00"
LIQUID ENVIRONMENTAL SOLUTIONS,Service Contracts,05/07/2019,$490.00
LIQUID ENVIRONMENTAL SOLUTIONS,Service Contracts,05/07/2019,$245.00
LIQUID ENVIRONMENTAL SOLUTIONS,Service Contracts,05/21/2019,$150.00
LISA FAZ,Child Care Fees,05/16/2019,$984.00
LITTLE FEET LEARNING CENTER,Other Contracted Svces/Labor,05/21/2019,$500.00
LIVESTOCK SUPPLY COMPANY INC,Vet. Tech Supplies-Farm Animals,05/09/2019,$843.40
LIVING EARTH,Maintenance Supplies,05/09/2019,$767.20
LONGHORN INC,Maintenance Supplies,05/02/2019,$55.25
LONGHORN INC,Maintenance Supplies,05/07/2019,$274.97
LONGHORN INC,Maintenance Supplies,05/07/2019,"$1,914.00"
LONGHORN INC,Plumbing Supplies,05/14/2019,$410.50
LONGHORN INC,Plumbing Supplies,05/14/2019,$33.53
LONGHORN INC,Plumbing Supplies,05/14/2019,$31.30
LONGHORN INC,Plumbing Supplies,05/16/2019,$137.67
LONGHORN INC,Plumbing Supplies,05/16/2019,$298.50
LONGHORN INC,Non-Inv Equipment,05/16/2019,"$4,095.44"
LONGHORN INC,Maintenance Supplies,05/21/2019,$66.71
LONGHORN INC,Plumbing Supplies,05/23/2019,$572.40
LORNA KIBBEY LEADERSHIP SOLUTI,Other Contracted Svces/Labor,05/14/2019,"$3,000.00"
LORNA KIBBEY LEADERSHIP SOLUTI,Other Contracted Svces/Labor,05/14/2019,"$12,750.00"
LOVERS LANE UNITED METHODIST C,Other Contracted Svces/Labor,05/09/2019,$400.00
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$186.53
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$37.62
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,($27.70)
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$75.05
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$237.44
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$37.53
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$124.87
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$18.66
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$28.49
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$281.00
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$57.70
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$242.50
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$208.91
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$305.75
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$21.30
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$251.88
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$157.60
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$554.64
LOWE'S HOME CENTERS INC,Classroom Supplies,05/02/2019,$46.73
LOWE'S HOME CENTERS INC,Classroom Supplies,05/09/2019,$46.06
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$17.24
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$34.02
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$779.00
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$12.31
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$182.95
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$59.25
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$23.22
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$385.32
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$39.75
LOWE'S HOME CENTERS INC,Departmental Supplies,05/14/2019,$64.97
LOWE'S HOME CENTERS INC,Non-Inv Equipment,05/16/2019,$529.00
LOWE'S HOME CENTERS INC,Non-Inv Equipment,05/16/2019,$32.98
LOWE'S HOME CENTERS INC,Classroom Supplies,05/21/2019,$471.09
LOWE'S HOME CENTERS INC,Classroom Supplies,05/21/2019,$32.47
LOWE'S HOME CENTERS INC,Classroom Supplies,05/21/2019,$286.38
LOWE'S HOME CENTERS INC,Classroom Supplies,05/21/2019,$115.64
LOWE'S HOME CENTERS INC,Classroom Supplies,05/21/2019,$246.20
LUBBOCK CHAPTER OF IEC,Rental/Lease-Building,05/14/2019,"$3,394.50"
MAGNA PUBLICATIONS INC,Periodicals & Newspapers,05/09/2019,$149.00
MAGNOLIA FISHERIES INC,Other Contracted Svces/Labor,05/09/2019,"$1,950.00"
MAGNOLIA FISHERIES INC,Other Contracted Svces/Labor,05/23/2019,"$1,950.00"
MAGNOLIA FISHERIES INC,Other Contracted Svces/Labor,05/30/2019,"$1,200.00"
MAGNOLIA FISHERIES INC,Other Contracted Svces/Labor,05/30/2019,"$1,200.00"
MAGNOLIA FISHERIES INC,Other Contracted Svces/Labor,05/30/2019,"$1,200.00"
MAGNOLIA FISHERIES INC,Other Contracted Svces/Labor,05/30/2019,"$1,200.00"
MAHIR BERKHADLEY,Athletic Officials,05/23/2019,$110.00
MALAISIAN A. PARKER,Other Contracted Svces/Labor,05/09/2019,$300.00
"MANUEL RODRIGUEZ, JR.",Other Contracted Svces/Labor,05/09/2019,$350.00
MANUFACTURING SKILL STANDARDS,Tests & Testing Services,05/14/2019,$540.00
MANUFACTURING SKILL STANDARDS,Tests & Testing Services,05/30/2019,$945.00
MARK STEVEN KARONKA,Athletic Officials,05/02/2019,$140.00
MARK STEVEN KARONKA,Athletic Officials,05/09/2019,$140.00
MARK STEVEN KARONKA,Athletic Officials,05/21/2019,$140.00
MARK STEVEN KARONKA,Athletic Officials,05/23/2019,$140.00
MARK STEVEN KARONKA,Athletic Officials,05/23/2019,$270.00
MARK STEVEN KARONKA,Athletic Officials,05/23/2019,$140.00
MARK'S PLUMBING PARTS,Plumbing Supplies,05/14/2019,$49.13
MARK'S PLUMBING PARTS,Plumbing Supplies,05/30/2019,$243.15
MARK'S PLUMBING PARTS,Plumbing Supplies,05/30/2019,$48.06
MART INC,Repairs-Physical Plant Equipment,05/09/2019,"$6,610.00"
MART INC,Repairs-Buildings,05/16/2019,"$8,814.00"
MART INC,Repairs-Buildings,05/21/2019,"$3,661.00"
MART INC,Repairs-Grounds,05/30/2019,"$25,000.00"
MARTIN EAGLE OIL COMPANY,Diesel-Fuel Supplies,05/14/2019,"$1,104.62"
MARTIN EAGLE OIL COMPANY,Diesel-Fuel Supplies,05/14/2019,"$3,611.35"
MARTIN EAGLE OIL COMPANY,Diesel-Fuel Supplies,05/16/2019,$888.60
MARTIN EAGLE OIL COMPANY,Vehicle Operating Expense,05/21/2019,"$1,205.54"
MARTIN EAGLE OIL COMPANY,Vehicle Operating Expense,05/21/2019,"$1,808.96"
MARTIN EAGLE OIL COMPANY,Vehicle Operating Expense,05/21/2019,"$1,052.75"
MARTIN EAGLE OIL COMPANY,Gas-Fuel Supplies,05/30/2019,"$1,259.70"
MARTIN EAGLE OIL COMPANY,Gas-Fuel Supplies,05/30/2019,"$2,181.25"
MARTIN EAGLE OIL COMPANY,Gas-Fuel Supplies,05/30/2019,"$1,807.10"
MARTIN EAGLE OIL COMPANY,Gas-Fuel Supplies,05/30/2019,"$2,687.04"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/02/2019,$197.15
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/02/2019,$722.70
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,$16.00
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,"$8,600.00"
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,$830.00
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,$516.36
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,$49.50
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,"$1,196.00"
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,"$2,640.00"
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,$33.00
MASTERCRAFT PRINTED PRODUCTS &,Miscellaneous,05/07/2019,$130.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/09/2019,$702.90
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/09/2019,$178.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$162.50
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$334.80
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$282.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$222.50
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$192.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$183.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$315.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$870.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$417.50
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$470.80
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$271.81
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$651.20
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$215.25
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$240.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$525.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$835.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$69.50
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$425.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/14/2019,$985.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,"$2,542.00"
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$91.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$792.75
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$241.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$400.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$446.40
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$162.50
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$362.60
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$336.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$306.00
MASTERCRAFT PRINTED PRODUCTS &,Promotional Activities,05/16/2019,$230.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$622.35
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$674.30
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$257.20
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$53.40
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$53.40
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$471.50
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$129.15
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$89.50
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$690.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$362.88
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$433.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$390.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$830.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$100.25
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$281.30
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,"$1,005.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$108.60
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$478.45
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$238.30
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$595.40
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,"$1,250.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,"$2,270.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$225.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$277.50
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/21/2019,$220.50
MASTERCRAFT PRINTED PRODUCTS &,Clubs,05/21/2019,$793.65
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/23/2019,$246.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/23/2019,$162.85
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/23/2019,$155.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/23/2019,$100.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/23/2019,$795.00
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/23/2019,"$1,150.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/23/2019,"$1,875.00"
MASTERCRAFT PRINTED PRODUCTS &,Awards,05/23/2019,"$1,160.00"
